sid	path	kind	role	preview	top_cards	basename_neighbors
SRC-AAC4D8C51DAF	stages/stage13/data/13-13fm/principal_pole_sector_summary.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "stage": "13-13fm", | "status": "COMPLETE_FIXED_S_PRINCIPAL_POLE_SECTOR_CLOSURE", | "r06_gate_c": "COMPLETE", | "pole_channels": ["H", "R1", "R2", "S1", "S2"], | "actual_constrained_residue_set_used": true, | "auxiliary_character_aliasing_quotiented_before_pole_classification": true, | "principal_pole_sector": "KER_REDUCED_POLE_SIGNATURE_MAP", | "principal_sector_residue_functional_proof_complete": true, | "principal_pole_sector_multiplier": "product_{p_in_S}_lambda_p", | "tagged_ambient_cardinality": "2*A_q(B)", | "tagged_factor_two_upper_bound_proved": true, | "nonprincipal_pole_loss_proved": true, | "mixed_correction_cannot_restore_pole": true, | "nonprincipal_total": "o_S(B(log B)^3)", | "limit_order": "FIX_S_THEN_B_TO_INFINITY_THEN_ENLARGE_S", | "growing_modulus_theorem_used": false, | "theorem_changed": false, | "theorem_contract_reopen_required": false, | "promote_to_13_13g": false, | "next": "13-13fn" | }	SR-STR-005:0.83:No-space one-face to two-face transition asymptotic; SR-STR-074:0.74:Physical-cutoff height transfer on a fixed-tau genus-one fiber; SR-STR-226:0.69:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-156:0.67:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-004:0.67:Space-diagonal one-face transition asymptotic; SR-STR-143:0.67:Exactly-two-face ambient asymptotic and cubic-host thinning law	
SRC-AD48B63B97D6	stages/stage13/data/13-13fp/r06_deepseek_adjudication.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "review_target": "STAGE13-FINAL-SELF-CONTAINED-20260809-R06", | "review_target_sha256": "ff75730393f8d9895ab85c44313d7bc1b3439697948754e6dc5030c5614bb0c8", | "reviewer": "DeepSeek", | "verdict": "OPEN", | "reviewer_label": "R07_MAJOR_REPAIR_REQUIRED", | "r06_independent_closed_verdicts": 0, | "r06_required_independent_closed_verdicts": 2, | "r06_unresolved_theorem_level_objections": 3, | "accepted_blockers": [ | "fixed_finite_hecke_ray_class_twist_contract", | "concrete_fixed_S_residue_and_pole_signature_model", | "curved_region_self_contained_uniform_error_closure" | ], | "rejected_false_positives": [ | "gate_A_sum_Iq_symmetry_objection", | "finite_nonprincipal_sum_restores_missing_higher_pole", | "tagged_shared_edge_injection_missing", | "stage12_two_oriented_preimages_must_both_be_canonical" | ], | "r07_required": true, | "promote_to_13_13g": false, | "next": "13-13fq" | }	SR-STR-226:0.55:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-060:0.54:Constant-u bisection genus and physical-degeneration barrier; SR-STR-143:0.50:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-152:0.46:Already-space pair-overlap thinning for the second-face transition; SR-STR-005:0.42:No-space one-face to two-face transition asymptotic; SR-STR-039:0.41:Stage14 integral-space exactly-two half-power upper theorem	
SRC-B6B8A5864834	stages/stage13/data/13-3/boundary_stability_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-3f", | "title": "Cutoff/boundary stability and leading-2 synthesis", | "source": "stages/stage13/data/13-3/representation_density_report.json", | "scope": "finite stability audit; no directional asymptotic theorem" | }, | "annular_raw_increments": [ | {"B_lo_exclusive":1000,"B_hi_inclusive":2000,"raw_increment":{"ab":396,"ac":212,"bc":232},"increment_ratio_bc":{"ab":1.706896551724138,"ac":0.9137931034482759,"bc":1.0},"increment_total":840}, | {"B_lo_exclusive":2000,"B_hi_inclusive":5000,"raw_increment":{"ab":1598,"ac":766,"bc":707},"increment_ratio_bc":{"ab":2.2602545968882604,"ac":1.0834512022630836,"bc":1.0},"increment_total":3071}, | {"B_lo_exclusive":5000,"B_hi_inclusive":10000,"raw_increment":{"ab":2981,"ac":1602,"bc":1582},"increment_ratio_bc":{"ab":1.884323640960809,"ac":1.0126422250316056,"bc":1.0},"increment_total":6165}, | {"B_lo_exclusive":10000,"B_hi_inclusive":20000,"raw_increment":{"ab":7126,"ac":3544,"bc":3446},"increment_ratio_bc":{"ab":	SR-STR-227:1.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-060:1.08:Constant-u bisection genus and physical-degeneration barrier; SR-STR-039:1.02:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-143:1.00:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-012:0.98:Uniform elliptic finite-fiber degree bridge; SR-STR-226:0.97:Primitive oriented integral-space one-face incidence asymptotic	
SRC-389206705A87	stages/stage13/data/13-3/geometric_chamber_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-3b", | "title": "Canonical size-order / archimedean geometric chamber audit", | "status": "finite-and-archimedean-model-result", | "global_asymptotic_claim": false | }, | "exact_structure": { | "canonical_chamber": "R={(x,y,z) in S^2: 0<x<y<z}", | "spherical_coordinates": "x=sin(theta)cos(phi), y=sin(theta)sin(phi), z=cos(theta)", | "phi_range": "[pi/4, pi/2]", | "theta_upper": "atan(csc(phi))", | "chamber_area_exact": "pi/12", | "gelfand_leray_jacobian_ab": "det d(F1,F2)/d(p,d)=4*p*d for F1=a^2+b^2-p^2, F2=p^2+c^2-d^2", | "directional_weights": { | "ab": "1/sqrt(x^2+y^2)", | "ac": "1/sqrt(x^2+z^2)", | "bc": "1/sqrt(y^2+z^2)" | }, | "pointwise_order_on_R": "w_ab > w_ac > w_bc", | "uniform_weight_chamber_baseline": "1:1:1", | "full_positive_octant_one_face_integral_exact": "pi^2/4", | "full_positive_octant_direction_ratio": "1:1:1 by coordinate symmetry", | "chamber_integral_sum_exact": "I_ab+I_ac+I_bc=pi^2/8" | }, | "numerical_chamber_integrals": { | "I	SR-STR-227:3.53:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-039:2.04:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-156:2.02:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-012:1.96:Uniform elliptic finite-fiber degree bridge; SR-STR-016:1.91:Mixed-parity C17 genus-one lower family; SR-STR-057:1.88:Toric master space-diagonal receiver on the two-face host	
SRC-77A69E4F606B	stages/stage13/data/13-3/parity_2adic_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "stage": "13-3c", | "scope": "primitive canonical raw incidence; same population as Stage13-3a", | "exact_facts": [ | "primitive space-diagonal solutions have exactly one odd edge and odd d", | "an integral face forces both even edges to be divisible by 4", | "V_ab,V_ac,V_bc are coordinate permutations, so a standalone p=2 local density is category-symmetric" | ], | "rows": [ | { | "B": 1000, | "objects": 602, | "raw": {"ab": 306, "ac": 160, "bc": 138}, | "odd_position_objects": {"a": 245, "b": 188, "c": 169}, | "OE": { | "count": {"ab": 205, "ac": 93, "bc": 74}, | "ratio_bc": {"ab": 2.77027027027027, "ac": 1.2567567567567568, "bc": 1.0}, | "proportion": {"ab": 0.5510752688172043, "ac": 0.25, "bc": 0.1989247311827957} | }, | "EE": { | "count": {"ab": 101, "ac": 67, "bc": 64}, | "ratio_bc": {"ab": 1.578125, "ac": 1.046875, "bc": 1.0}, | "proportion": {"ab": 0.4353448275862069, "ac": 0.28879310344827586, "bc": 0.27586206896551724} | }, | "OE_share": 0.6158940397350994, | "EE_share": 	SR-STR-001:2.71:Primitive canonical cuboid population convention; SR-STR-039:2.65:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-227:2.65:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-055:2.46:Literal exactly-two-face space-diagonal subset contract; SR-STR-226:2.22:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-142:2.21:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance	
SRC-5BADCB48F72F	stages/stage13/data/13-3/raw_incidence_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-3a", | "title": "Raw incidence before exact-one sieve", | "counting_convention": "primitive canonical a<b<c, integer space diagonal d<=B; A_uv counts incidence of the uv face being integral, including overlaps", | "method": "complete Pythagorean-triple gluing enumeration, canonical deduplication, direct recomputation of all three face-square flags", | "bounds": [1000, 2000, 5000, 10000, 20000, 50000, 100000] | }, | "rows": [ | { | "B": 1000, | "raw_incidence": {"ab": 306, "ac": 160, "bc": 138}, | "raw_bc_normalized_ratio": {"ab": 2.217391304347826, "ac": 1.1594202898550725, "bc": 1.0}, | "raw_proportion": {"ab": 0.5066225165562914, "ac": 0.26490066225165565, "bc": 0.22847682119205298}, | "exact_one": {"ab": 304, "ac": 158, "bc": 138}, | "exact_one_bc_normalized_ratio": {"ab": 2.2028985507246377, "ac": 1.144927536231884, "bc": 1.0}, | "exact_one_proportion": {"ab": 0.5066666666666667, "ac": 0.2633333333333333, "bc": 0.23}, | "overlap": {"ab_ac": 2, "ab_b	SR-STR-227:2.27:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-039:2.25:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-142:2.06:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance; SR-STR-002:2.04:Saunderson parametrization of primitive Euler bricks; SR-STR-033:1.92:Mod-7 two-parameter exactly-one-face family; SR-STR-038:1.92:Raw-pair face-incidence graph identity	
SRC-2D8949354F6F	stages/stage13/data/13-3/representation_density_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-3e", | "title": "Odd-prime / representation-density finite diagnostic", | "bounds": [1000, 2000, 5000, 10000, 20000, 50000, 100000], | "geometric_reference": { | "proportion": {"ab": 0.53473693, "ac": 0.24535918, "bc": 0.21990389}, | "ratio_bc": {"ab": 2.4316847502, "ac": 1.115756429, "bc": 1.0} | } | }, | "exact_finite_decomposition": { | "R_all": "(G(p)-1)/2 = number of unordered positive face representations", | "R_prim": "number of representations on shell (p,z,d) surviving gcd(x,y,z)=1", | "identity": "A_uv(B)=sum_shell R_prim(shell)*q_uv(shell)", | "shell_neutral": "U_uv(B)=sum_shell q_uv(shell)", | "warning": "U is a reweighting diagnostic, not an asymptotic factorization" | }, | "rows": [ | {"B":1000,"raw":{"ab":306,"ac":160,"bc":138},"raw_ratio_bc":{"ab":2.217391304347826,"ac":1.1594202898550725,"bc":1.0},"shell_count":386,"shell_neutral_ratio_bc":{"ab":2.3578645548880357,"ac":1.0692244675040958,"bc":1.0},"G_neutral_ratio_bc":{"ab":2.2803281047	SR-STR-227:2.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-003:1.84:Degree-two K3 cover of the two-face toric Euler-brick host; SR-STR-038:1.77:Raw-pair face-incidence graph identity; SR-STR-195:1.75:Squarefree j=1728 twist compression of the joint physical squareclasses; SR-STR-145:1.71:Paired Gaussian-norm squareclass parity sieve for Stage19 zero density; SR-STR-185:1.68:Pairwise gcd support of integral witness factors	
SRC-EFF443F52D23	stages/stage13/data/13-3/representation_fiber_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-3d", | "title": "Exact Stage12 representation/fiber bridge after canonical projection", | "counting_convention": "Stage12 primitive oriented distinguished-face records projected to Stage13 primitive canonical raw face incidences", | "bounds": [ | 1000, | 2000, | 5000, | 10000, | 20000, | 50000, | 100000 | ] | }, | "exact_bridge": { | "supported_full_orientation_fiber_size": 1, | "supported_orientations_per_canonical_incidence": 2, | "canonical_projection_multiplicity": 2, | "identity": "C_prim(B)=2*(A_ab(B)+A_ac(B)+A_bc(B))", | "directional_identity": "C_prim,uv^proj(B)=2*A_uv(B) for uv in {ab,ac,bc}", | "parity_stratified_identity": "the same factor 2 holds separately in OE and EE strata", | "reason": "G(p)-1 is the number of ordered positive face-leg representations; a fixed unordered distinguished face contributes exactly its two leg orders, while the complementary Pythagorean triple has a unique (h,r,s) parameterization" | }, | "rows": [ | { | "B": 	SR-STR-041:2.52:Oriented-record to canonical face-incidence projection; SR-STR-156:2.43:Yoshida face-cuboid generic-rank-zero and explicit-orbit height-sparsity gate; SR-STR-227:2.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-142:2.36:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance; SR-STR-055:2.27:Literal exactly-two-face space-diagonal subset contract; SR-STR-226:2.22:Primitive oriented integral-space one-face incidence asymptotic	
SRC-BAC6D29AECF1	stages/stage13/data/13-4/ac_bc_cancellation_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-4b", | "title": "ac/bc parity-cancellation, pure-G, primitive-support and geometric-region diagnostic", | "B_max": 100000, | "geometry_score": "g=sqrt((b^2+c^2)/(a^2+c^2)) = w_ac/w_bc on 0<a<b<c", | "scope": "finite structural diagnostic; no directional asymptotic theorem" | }, | "exact_weight_relation": { | "R_all": "(G(p)-1)/2", | "R_prim": "number of primitive-supported unordered face representations on shell (p,z,d)", | "C": "R_all/R_prim", | "identity": "1/R_prim = C*(1/R_all)", | "interpretation": "G_neutral -> shell_neutral isolates the primitive-support correction C; shell_neutral -> raw restores supported shell richness R_prim." | }, | "pure_G_by_bound": [ | {"B":1000,"all":{"ratio":0.9755360483522806,"difference":-2.023809523809547},"OE":{"ratio":0.97005795235029,"difference":-1.107142857142847},"EE":{"ratio":0.9799635701275045,"difference":-0.9166666666666714}}, | {"B":2000,"all":{"ratio":0.8864046087043754,"difference":-21.776923076923026},"	SR-STR-227:2.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-039:2.04:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-016:1.91:Mixed-parity C17 genus-one lower family; SR-STR-142:1.77:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance; SR-STR-007:1.70:Directional exactly-two face-mask identities; SR-STR-185:1.68:Pairwise gcd support of integral witness factors	
SRC-6853F55A4787	stages/stage13/data/13-4/ac_bc_gap_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-4a", | "title": "Finite ac/bc gap ledger across established Stage13-3 layers", | "metric": "epsilon=(X_ac-X_bc)/(X_ac+X_bc)", | "scope": "finite structural discriminator; no ac/bc asymptotic equality claim", | "sources": [ | "stages/stage13/data/13-3/raw_incidence_report.json", | "stages/stage13/data/13-3/representation_density_report.json", | "stages/stage13/data/13-3/boundary_stability_report.json" | ] | }, | "rows": [ | {"B":1000,"raw":{"ac":160,"bc":138,"difference":22,"ratio_ac_over_bc":1.1594202898550725,"epsilon":0.0738255033557047},"exact_one":{"ac":158,"bc":138,"difference":20,"ratio_ac_over_bc":1.144927536231884,"epsilon":0.06756756756756757},"overlap_change_in_ac_minus_bc":-2,"shell_neutral":{"ratio_ac_over_bc":1.0692244675040958,"epsilon":0.03345430550973262},"G_neutral":{"ratio_ac_over_bc":0.9755360483522806,"epsilon":-0.012383449883450049}}, | {"B":2000,"raw":{"ac":372,"bc":370,"difference":2,"ratio_ac_over_bc":1.0054054054054054,"epsilon"	SR-STR-005:1.25:No-space one-face to two-face transition asymptotic; SR-STR-227:1.13:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-008:1.10:Thin but infinite space-diagonal cover of the exactly-two-face host; SR-STR-142:1.03:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance; SR-STR-143:1.00:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-077:1.00:Explicit one-parameter Saunderson coefficient floor	
SRC-C7693203B90F	stages/stage13/data/13-4/ac_bc_scaling_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-4c", | "title": "Scaling of ac/bc cancellation and late-range factor decomposition", | "B_max": 100000, | "scope": "finite scaling diagnostic; no directional asymptotic theorem" | }, | "exact_ratio_decomposition": { | "identity": "r_raw(B)=r_G(B)*F_prim(B)*F_shell(B)", | "r_G": "G-neutral ac/bc ratio", | "F_prim": "r_shell_neutral(B)/r_G(B), the primitive-support correction", | "F_shell": "r_raw(B)/r_shell_neutral(B), restoration of supported shell richness" | }, | "cumulative_by_bound": [ | {"B":1000,"r_G":0.9755360483522806,"F_prim":1.096037885335,"F_shell":1.0843563022472933,"r_raw":1.1594202898550725,"OE_G_ratio":0.97005795235029,"EE_G_ratio":0.9799635701275045,"OE_G_difference":-1.107142857142847,"EE_G_difference":-0.9166666666666714,"G_total_difference":-2.023809523809547,"cancellation_residual":1.0,"cancellation_efficiency":0.0,"EE_over_abs_OE_gap":null}, | {"B":2000,"r_G":0.8864046087043754,"F_prim":1.086335028199445,"F_shell":1.0441080089204229	SR-STR-227:1.51:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-142:1.47:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance; SR-STR-039:1.43:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-154:1.43:Exact matched M2-to-N2 finite census through one million; SR-STR-066:1.32:Reduced tau height bound and height-only support no-go; SR-STR-055:1.32:Literal exactly-two-face space-diagonal subset contract	
SRC-16149CCE0680	stages/stage13/data/13-5/deviation_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-5", | "title": "Deviation coordinates from the reference proportion (1/2,1/4,1/4)", | "primary_population": "exact-one canonical primitive count N", | "control_population": "raw face incidence A", | "scope": "definition plus finite diagnostics; no convergence or asymptotic claim" | }, | "definition": { | "reference": "P0=(1/2,1/4,1/4)", | "primary": "P(B)=(N_ab,N_ac,N_bc)/N1; Delta(B)=P(B)-P0", | "coordinates": { | "alpha": "P_ab-1/2 = (N_ab-N_ac-N_bc)/(2N1)", | "beta": "(P_ac-P_bc)/2 = (N_ac-N_bc)/(2N1)", | "reconstruction": "Delta = alpha*(1,-1/2,-1/2) + beta*(0,1,-1)", | "exact_reference_condition": "Delta=0 iff alpha=beta=0 iff proportions are exactly (1/2,1/4,1/4)" | }, | "interpretation": { | "alpha": "leading-vs-pair mode: whether ab carries exactly one half of the total", | "beta": "two-near-1 split mode: the ac/bc imbalance after total normalization", | "basis_orthogonal_Euclidean": true | } | }, | "rows": [ | { | "B": 1000, | "raw": {"counts":	SR-STR-033:2.35:Mod-7 two-parameter exactly-one-face family; SR-STR-227:2.27:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-005:2.09:No-space one-face to two-face transition asymptotic; SR-STR-039:2.04:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-055:1.89:Literal exactly-two-face space-diagonal subset contract; SR-STR-001:1.88:Primitive canonical cuboid population convention	
SRC-F0D3F5FE534A	stages/stage13/data/13-6/deviation_classification_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-6", | "title": "Structural classification of the Stage13 deviation modes", | "B": 100000, | "coordinates": "alpha=P_ab-1/2; beta=(P_ac-P_bc)/2", | "scope": "finite structural classification; no additive attribution across incomparable diagnostics and no asymptotic claim" | }, | "layers": { | "archimedean_geometry": { | "proportion": {"ab": 0.5347369332313988, "ac": 0.24535917783225203, "bc": 0.21990388893634913}, | "alpha": 0.034736933231398814, | "beta": 0.01272764444795145 | }, | "G_neutral": { | "proportion": {"ab": 0.5394378357088461, "ac": 0.23051353736059496, "bc": 0.230048626930559}, | "alpha": 0.03943783570884607, | "beta": 0.00023245521501798205 | }, | "shell_neutral": { | "proportion": {"ab": 0.5361159113676404, "ac": 0.2388086060265968, "bc": 0.2250754826057629}, | "alpha": 0.03611591136764036, | "beta": 0.006866561710416941 | }, | "raw": { | "proportion": {"ab": 0.500642062208694, "ac": 0.2570389042138305, "bc": 0.2423190335774755}, | "alpha	SR-STR-227:1.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-142:1.33:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance; SR-STR-077:1.20:Explicit one-parameter Saunderson coefficient floor; SR-STR-061:1.15:Affine-linear moving-u multisection discriminant classification; SR-STR-066:1.13:Reduced tau height bound and height-only support no-go; SR-STR-149:1.12:Geometric b-invariant explanation of the Stage22 log-four second-face enhancement	
SRC-83EF504D17BB	stages/stage13/data/13-7/analytic_reduction_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{"archimedean_bridge":{"integrals":{"I_ab":0.6597052487057051,"I_ac":0.3026997526726076,"I_bc":0.27129554875785705,"sum":1.2337005501361697},"ratio_bc":{"ab":2.431684750178192,"ac":1.1157564289518815,"bc":1.0},"statement":"If theta is replaced by uniform measure on (0,pi/4) and the outer angle phi=atan(z/p) by uniform measure on (0,pi/2), the exact ordering kernel gives exactly the Stage13-3b chamber integrals.","uniform_inner_angle_probabilities":{"0<t<1/sqrt(2)":"(P_ab,P_ac,P_bc)=(0, 4 asin(t)/pi, 1-4 asin(t)/pi)","1/sqrt(2)<t<1":"(1-4 acos(t)/pi, 4 acos(t)/pi, 0)","t>1":"(1,0,0)"}},"conclusion":{"next":"Stage13-7e: estimate the coupled angular discrepancy and primitive-correction averages, likely via a Gaussian-integer/angular refinement rather than the scalar Stage12 Dirichlet series.","stage13_7d_status":"COMPLETE_AT_EXACT_ANALYTIC_REDUCTION_LEVEL","what_is_not_proved":"No decay rate for the angular discrepancy, no asymptotic parity constant, and no limiting directional ratio is p	SR-STR-227:3.02:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-151:1.90:Exact-height Kummer-to-Jacobi receiver with moving-transverse-family dispersion gate; SR-STR-032:1.82:Exact shared-hypotenuse representation convolution; SR-STR-060:1.80:Constant-u bisection genus and physical-degeneration barrier; SR-STR-139:1.79:Same-measure physical occupancy L1/L2/exceptional-tail equivalence; SR-STR-012:1.77:Uniform elliptic finite-fiber degree bridge	
SRC-2B765380ADA6	stages/stage13/data/13-7/analytic_reduction_scaling_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{"diagnostics":{"triples":11184006,"face_pairs":8466903,"oriented_shells":19025938,"glued":86383449,"boundary_hits":0,"primitive_outer_parity_failures":0},"rows":[{"B":100000,"ALL":{"direct":[27355.6260732212,11689.6548877911,11666.0786477878],"m1":[134680.083587256,55518.1272543223,61370.7891584216],"geom":[132189.579026973,69749.9502364742,49629.4707365532],"direct_ac_bc":1.00202092242948,"direct_gap":23.576240003351,"m1_gap":-5852.66190409929,"geom_gap":20120.479499921,"inner_angular_discrepancy_gap":-25973.1414040202,"primitive_correction_gap":5876.23814410264},"OE":{"direct":[14618.1069590021,5300.55582802734,5554.83811772958],"m1":[42060.7846450219,13371.1625741574,16046.0527808207],"geom":[41273.3527015402,17251.7465252304,12952.9007732294],"direct_ac_bc":0.954223276302034,"direct_gap":-254.282289702238,"m1_gap":-2674.89020666326,"geom_gap":4298.84575200101,"inner_angular_discrepancy_gap":-6973.73595866427,"primitive_correction_gap":2420.60791696102},"EE":{"direct":[12737.519114	SR-STR-018:0.92:Matched face-space population cross-ratio invariant; SR-STR-033:0.64:Mod-7 two-parameter exactly-one-face family; SR-STR-001:0.63:Primitive canonical cuboid population convention; SR-STR-039:0.61:Stage14 integral-space exactly-two half-power upper theorem; SR-STR-077:0.60:Explicit one-parameter Saunderson coefficient floor; SR-STR-142:0.59:Ambient integral-space-diagonal cuboid asymptotic and zero-face dominance	
SRC-851610541515	stages/stage13/data/13-7/angular_fourier_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{"metadata":{"stage":"13-7e","B_validation":100000,"harmonics_checked":8,"scope":"exact Gaussian/angular Fourier reduction plus finite validation; no directional asymptotic theorem"},"exact_harmonic_reduction":{"face_moment":"M_l(p)=R(p)^(-1) sum_{F_p} cos(4 l theta) = (H_l(p)-1)/(G(p)-1)","H_definition":"H_l(p)=prod_{q^e||p, q=1 mod 4} D_e(8 l alpha_q), D_e(x)=sum_{k=-e}^e exp(i k x); H_0=G by continuity","kernel_region_1":"0<t<1/sqrt(2): k0=8 asin(t)/pi-1, a_l=4 sin(4 l asin(t))/(pi l)","kernel_region_2":"1/sqrt(2)<t<1: k0=4 acos(t)/pi, a_l=2 sin(4 l acos(t))/(pi l)","kernel_region_3":"t>1: k0=a_l=0","mobius_fourier_gap":"D(B)=sum_shell 1/(G(p)-1) sum_{m|gcd(p,z)} mu(m) [(G(p/m)-1) k0(t) + sum_{l>=1} a_l(t)(H_l(p/m)-1)], interpreted by Fejer limits away from strict-order boundaries","zero_mode_bridge":"H_0=G, so the frozen Stage12 scalar representation count is the zero angular mode; Stage13 directional information begins in l>=1."},"multiplicative_structure":{"H_is_multiplicative":t	SR-STR-227:2.39:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-211:2.08:Diffuse common-core Gaussian norm-factor correlation and bilinear theorem gate; SR-STR-226:1.94:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-197:1.82:Four-root rank-one difference-kernel lattice and dual-switch residue lock; SR-STR-198:1.78:Balanced Gaussian square-divisor common-core compression with CRT line rigidity; SR-STR-155:1.77:Fixed rational-curve sub-square-root ceiling and moving-family gate	
SRC-D08CBFBD9EA9	stages/stage13/data/13-7/consolidation_audit_report.json	COMPUTATIONAL_REPORT	COMPUTATIONAL_EVIDENCE	{ | "metadata": { | "stage": "13-7jg", | "scope": "final theorem-chain consistency audit and supersession ledger; no new analytic input", | "classification": "PASS_AT_EXISTING_STAGE12_STANDARD_THEOREM_APPLICATION_LEVEL" | }, | "final_exact_one_theorem": { | "category_scale": "B(log B)^3", | "category_constants": { | "ab": "kappa I_ab/(3 pi^3)", | "ac": "kappa I_ac/(3 pi^3)", | "bc": "kappa I_bc/(3 pi^3)" | }, | "total": "N1(B) ~ [kappa/(24 pi)] B(log B)^3", | "normalized_proportion": { | "ab": 0.5347369332313988, | "ac": 0.24535917783225203, | "bc": 0.21990388893634913 | }, | "bc_normalized_ratio": { | "ab": 2.431684750178191, | "ac": 1.115756428951881, | "bc": 1.0 | }, | "alpha_limit": 0.034736933231398814, | "beta_limit": 0.01272764444795145, | "delta_limit": { | "ab": 0.034736933231398814, | "ac": -0.004640822167747971, | "bc": -0.03009611106365087 | }, | "delta_l1": 0.06947386646279766, | "limit_is_2_1_1": false, | "perfect_cuboid_nonexistence_assumed": false | }, | "constant_audit	SR-STR-227:2.14:Canonical exactly-one directional chamber asymptotic and non-2:1:1 limit law; SR-STR-226:1.53:Primitive oriented integral-space one-face incidence asymptotic; SR-STR-004:1.34:Space-diagonal one-face transition asymptotic; SR-STR-143:1.33:Exactly-two-face ambient asymptotic and cubic-host thinning law; SR-STR-005:1.25:No-space one-face to two-face transition asymptotic; SR-STR-039:1.22:Stage14 integral-space exactly-two half-power upper theorem	
