SR-STR-189	Radical-rich incidence / small-denominator trichotomy	radical rich incidence small denominator dichotomy; Pythagorean hypotenuse radical witness	For R_H=rad_odd(H), U*=max(|u1|,|u2|), thresholds rho,nu: R_H>=B^rho and U*>=B^nu gives full-radical rectangle gain B^(-min(rho,nu)+epsilon), while R_H>=B^rho and U*<B^nu forces D<2B^nu. Together with radical-poor sparsity, every witness is radical-poor, long-coordinate incidence, or small-D.
SR-STR-190	Exact diagonal-subtracted centered collision/dispersion interface	centered dispersion exact diagonal subtraction squareclass; two prime collision energy signed coefficients	For physical labels z and c_z(p)=1_good chi_p(F~(z)), define G_xi(p,q)=sum_z a_z c_z(p)c_z(q), D_xi=sum_z |a_z|^2 c_z(p)^2c_z(q)^2, and R_cent=sum_{p,q}(|G_xi|^2-D_xi)=sum_{z!=z'} a_z conjugate(a_z') |sum_p c_z(p)c_z'(p)|^2. The identity is signed; residue diagonal, principal squareclass coherence, and nonprincipal selector dispersion remain distinct. Batch19 tH10/tH14 supplies the corresponding squareclass autocorrelation and selector-sensitive two-auxiliary diagonal/off-diagonal bookkeeping wi
SR-STR-191	Non-independent weighted local-Sha-height retainer chain	weighted Selmer Sha rank small point retainer; non-independent error propagation elliptic family	On one nonnegative weighted family A_Q>=S_Q>=R_Q>=H_Q,C, the exact local, global/Sha and first-small-point retainers combine without independence: H_Q,C <= rho_ht*rho_glob*rho_loc*A_Q + rho_ht*rho_glob*E_loc + rho_ht*E_glob + E_ht. The middle complement is the Sha trap R_Q=S_Q-T_Q and the final complement is H_Q,C=R_Q-U_Q,C.
SR-STR-192	K4 reciprocity 2-core peeling and three-regime graph escape	K4 reciprocity graph 2-core quadratic character; Jacobi product conductor graph peeling	The six reciprocal Jacobi edges on m,n,m-n,m+n form K4. Leaf peeling closes every empty 2-core monomial (38 of 64 edge subsets); the remaining 26 have cores C3 (16), C4 (3), diamond (6), or K4 (1). A three-regime escape with eta=1/100 closes every nonempty core, with conservative regular-box saving M^(-1/200+epsilon).
SR-STR-193	E-column Walsh collapse and root-sawtooth spacing closure	Walsh divisor expansion norm column Jacobi; root sawtooth spacing positive definite binary quadratic form	For e=ker_odd(m^2+n^2), the full odd norm-column indicator collapses exactly to I_E(d1;e)=2^(-omega(e))*sum_{v|e}(d1/v). After the other reciprocal edges are contracted, the final signed-root linear-E sawtooth kernel is controlled by positive-definite forms X^2+Y^2, 2X^2+/-2XY+Y^2; divisor spacing yields E_rec(M)<<M^(2-1/200+epsilon).
SR-STR-194	Shared-squareclass four-cell thin-packet switch	shared squareclass four gcd cells square sieve; thin packet common squarefree label quartic	For squarefree coprime pairs ab=cd=xi, set alpha=gcd(a,c), beta=gcd(a,d), gamma=gcd(b,c), delta=gcd(b,d). Then a=alpha beta, b=gamma delta, c=alpha gamma, d=beta delta with four pairwise-coprime cells and xi=alpha beta gamma delta. Holding three cells fixed turns the same-kernel condition into a genuine nonsquare quartic in the fourth cell; a one-variable square sieve closes the hard thin packet without dropping the shared xi label.
SR-STR-195	Squarefree j=1728 twist compression of the joint physical squareclasses	j 1728 squarefree quartic twist physical squareclass; binary quartic kernel elliptic twist non torsion pair	For reduced 0<P<Q define xi=ker(PQ), k=ker(Q^2-P^2), with gcd(xi,k)=1. Two physical reduced coordinates share (k,xi), hence lie on k y^2=1-xi^2 z^4 with squarefree n=k xi=ker(PQ(Q-P)(Q+P)); its Jacobian is E_n:Y^2=X^3+4n^2X. The two physical points have non-torsion difference, so the receiver is a moving squarefree j=1728 twist rather than a torsion-pair artifact.
SR-STR-196	Quantifier-safe shared-label min envelope and transverse difference-kernel localization	shared squareclass shell min envelope; transverse difference kernel dyadic localization	For reduced P/Q write P=a x^2, Q=b y^2 and xi=ab=ker(PQ). Dyadic shell/support bounds and adjacent-two-cell square-sieve bounds are alternative complete counts of the same charged-once block and must be combined by min, not multiplied. The four-cell xi algebra can saturate the critical xi shell, so the transverse label k=ker(Q^2-P^2), with gcd(k,xi)=1, supplies the next independent localization variable and its own shell support bound.
SR-STR-197	Four-root rank-one difference-kernel lattice and dual-switch residue lock	difference kernel rank one congruence lattice; dual switch primewise quadratic residue lock	With Q-P=g k_- r^2 and Q+P=g k_+ s^2, primitive reduced roots give a rank-one congruence lattice k_+ == lambda k_- (mod x^2 y^2). At the critical same-(xi,k) off-diagonal endpoint, positive-power parts must switch in both the xi and k four-cell allocations. Every odd switching prime is 1 mod 4 and obeys the exact primewise residue lock (k/p)=+1 on xi-switch support and (xi/p)=+1 on k-switch support.
SR-STR-198	Balanced Gaussian square-divisor common-core compression with CRT line rigidity	Gaussian square divisor common core residual compression; CRT dual saturation Plucker rank one rigidity	Balanced xi/k switch cells beta,gamma,S,T lift from c^2|A^2+B^2 to exact Gaussian square divisors lambda_c^2|Z_c. The four residual norms collapse pairwise to q_beta=q_gamma=C u and q_S=q_T=C v with u v<=B^(1/4+o(1)). Fixed eight cells plus (C,u,v) have B^o(1) physical lifts. The primitive z direction lies in the full k CRT lattice and has dual order k^2, while the xi short span is forced to rank one by Plucker-minor modulus-versus-height rigidity, giving a unique physical root vector in a fixed
SR-STR-199	Split-quartic agreement allocation and reciprocal Edwards-Cayley reduction	split quartic equal value prime allocation; reciprocal Edwards Cayley singular smooth reduction	After eliminating switch products, the balanced cell fiber reduces to four agreement cells satisfying a scaled equal-value equation for F(a,b)=a b (b-a)(b+a). Off the physically impossible proportional branch, good primes admit a 4x4 allocation across the four split factors and reciprocal fourth-difference sign allocations. The quadratic cyclotomic branches are physically empty. Primitive allocation ratios yield the exact (2,2) form (u^2-1)(v^2-1)=lambda u v, singular only at lambda in {0,+/-4};
SR-STR-200	Primitive common-core Gaussian root-line spacing and dual Cayley orientation compression	primitive Gaussian root line determinant spacing common core; dual Cayley common core orientation split	After peeling only fixed bad coefficient support, a common core C0 dividing a normalized sum of two squares imposes U == rho V (mod C0), rho^2=-1, with only B^o(1) CRT root lines. Distinct primitive points on one line have nonzero determinant divisible by C0, giving the charged-once spacing bound 1+O(UV/C0). The second common-core occurrence yields a Cayley divisor lock and a coprime split into same/opposite Gaussian relative orientations. Alternative complete counts of the same packet are combi
SR-STR-201	Residual-host Gaussian-core lift and joint-core row-column reconstruction	residual Gaussian common core canonical divisor; joint core row column CRT reconstruction lost core	For the residual xi Gaussian host W=g Pi_C T, the good common-core part has a canonical oriented Gaussian divisor Pi_C while the excess coordinate-gcd square is absorbed by the small residual norm. Intersecting Cayley and residual good cores gives one joint modulus J with a 2x2 row/column sign partition. Column cofactors reconstruct endpoint roots and the Cayley numerator M; the row CRT reconstructs N=abcd. Prime-support feedback collapses the Cayley-only annulus, forces the entire lost core int
SR-STR-202	Root-gcd square transfer and globally odd-primitive square-root saturation	root gcd square transfer lost core square root saturation; globally odd primitive common core single column	Cross-root and same-side root gcd cells inject square divisors into both the endpoint column and Cayley row. After the lost-core peel, K^2*(H^2/D0) divides the reduced column product. Reversing the quantifier order and choosing the cross-root gcd H before D0 makes D0|H^2 divisor-many and yields a complete stratum count 1/2-kappa-s. Thus every fixed-power cross-root or same-side root-gcd stratum is strictly sub-square-root; any square-root saturation sequence has H=K=B^o(1), C/J=C_Cayley/J=B^o(1)
SR-STR-203	Mixed fourth-root cross-coprimality and six-block norm-packet reconstruction	mixed fourth root cross coprimality six norm blocks; pairwise separated Gaussian norm packet physical reconstruction	On the square-root saturation packet, full-residual plus/minus cross gcds are only B^o(1), so the mixed fourth-root congruence is an alternative charged-once root coordinate rather than an independent saving. After the s7-47 refinement the physical data split into six fixed-power-separated atomic norm blocks; fixing the six-block packet reconstructs the balanced physical square pair with B^o(1) multiplicity, leaving only a genuine density/correlation problem.
SR-STR-204	Primitive product-norm centering and same-root Ramanujan full-conductor synchronization	same root Ramanujan conductor Gaussian primitive pair; full conductor endpoint physical principal density	The six-block packet admits a rotated primitive quarter-scale pair with exact product and norm identities. Centering isolates the physical principal density. The third Pythagorean projection uses the same Gaussian root label, and Ramanujan conductor stratification is the same arithmetic event as the X15 root line, so no second 1/d spacing factor is legal. Fixed-power conductor loss is saving; square-root saturation is forced to the full-conductor endpoint, where the absolute nonzero Ramanujan co
SR-STR-205	Principal-density covariance localization and zero-mode conditional-uplift reduction	physical principal density covariance zero mode conditional uplift; pairwise correlation coefficient square root saturation	After full-conductor localization, square-root saturation is pushed into near-maximal physical cell occupancy. Interior variance and pairwise-correlation coefficients isolate the obstruction: any fixed-power pairwise deficit is already strict sub-square-root, while the surviving zero-mode term is an exact conditional-mean contrast/positive uplift. Successive reductions preserve the full masks and show that disjoint-prime allocation or Bernoulli near-determinism heuristics are not automatic savin
SR-STR-206	Single-prime two-square influence and primitive projective-slope transport chain	single prime two square influence primitive divisor pair; projective slope mask transport Gaussian norm ratio	The nonmultiplicative physical selector is reduced from orientation influence to a single arithmetic mask, then to one split-prime action on two square/norm conditions. After freezing the state, only B^o(1) mover-prime candidates remain; fixed prime plus state is reconstructed with O(1) fiber from a primitive divisor pair. Norm-ratio and Archimedean masks then transport to a primitive projective slope, with no independent polynomial scale left after primitive reduction. In t96-t99 the antipodal 
SR-STR-207	Nested primitive-slope acceptance and canonical two-factor density receiver	nested primitive slope acceptance canonical allocation density; canonical two factor reciprocal conditional density	Primitive-slope physical acceptance factors through nested events: full acceptance is contained in allocation acceptance, which is contained in the balanced host. The resulting three-level conditional-density chain is exact but superseded by a canonical two-factor receiver separating charged canonical allocation from reciprocal-completion density. These conditional factors describe the same physical packet and are not independent multiplicative savings.
SR-STR-208	Canonical three-divisor allocation and opposite-reciprocal Gaussian norm root selector	canonical three divisor incidence A B A2+B2; opposite reciprocal Gaussian norm divisibility root selector	After canonical allocation, the first reciprocal equation is a reconstruction tautology. The remaining selector freezes a B^o(1)-sized allocation type with minus divisors on A and B and a plus divisor on A^2+B^2; the opposite reciprocal becomes primitive Gaussian norm divisibility on the same pair. Minus and plus one-sided ledgers are each exponent-neutral and dependent, so the genuine receiver is their correlated integer/Gaussian divisor-root density, not a product of marginal savings.
SR-STR-209	Common-core centered root discrepancy and variable-modulus character/projective-collision dichotomy	centered root discrepancy variable modulus character energy; projective collision diffuse norm divisor graph common core	Stratifying the exact common core C0=B^(kappa+o(1)) separates a low-core allocation branch from a polynomial-core branch. The root indicator has an exact principal-plus-centered decomposition; polynomial-core saturation forces positive centered excess. That centered root discrepancy has an exact multiplicative-character expansion with an L2 coefficient identity, and large fixed-C discrepancy forces projective collision energy. The obstruction then splits into concentrated projective collisions o
SR-STR-210	Heavy primitive-ray versus genuine determinant-mover dichotomy with quotient-scale stratification	heavy primitive ray determinant mover quotient scale; projective collision determinant quotient C q	After the projective-collision reduction, diagonal collisions cannot support concentrated saturation. The surviving concentrated branch is either a heavy primitive ray or a genuine nonzero determinant mover, while the diffuse exact-modulus branch remains separate. For genuine movers write the nonzero determinant as C*q; super-determinant moduli are empty, near-maximal mover moduli have only a B^o(1) q-dictionary, and separated moduli retain a polynomial q-range.
SR-STR-211	Diffuse common-core Gaussian norm-factor correlation and bilinear theorem gate	Gaussian norm factor correlation common core; Gaussian integer bilinear divisor correlation	On the diffuse polynomial common-core branch, accepted primitive Gaussian norms satisfy N=X^2+Y^2=C*m with only B^o(1) divisor, primitive-representation and reverse-physical fibers. Splitting the complementary quotient m closes the subpolynomial branch directly; the polynomial branch factors in Z[i] and leaves a genuinely weighted Gaussian-factor bilinear correlation at the exact correlated core C. No independent second-modulus saving is available, so a strict deficit requires a mask-preserving 
SR-STR-212	Heavy primitive-ray radial squareclass capacity and agreement-overlap compression	heavy primitive ray radial squareclass incidence; agreement kernel overlap radial capacity	For a concentrated heavy primitive ray, fixed radial data have B^o(1) reverse physical fiber. The radial scale injects into a fixed-squarefree-kernel square-value problem; its squareclass reconstructs the xi-agreement product and forces a large agreement/kernel overlap G. Freezing G collapses the primitive agreement-pair freedom and bounds atomic radial multiplicity by B^(1/4-phi+o(1)), forcing any heavy survivor to occupy polynomially many normalized radial values rather than hide in endpoint o
SR-STR-213	Complementary-dilation bare unitary shadow versus conditional physical-completion deficit	unitary divisor shadow conditional completion deficit; complementary dilation divisor interval physical support	After primitive-ratio and complementary-dilation stratification, the weighted physical incidence can be outerized to a bare unitary-divisor shadow plus a conditional canonical reverse-completion Boolean. Fixed E splits into an endpoint one-dimensional completion branch or a two-sided unitary shadow; the unitary restriction is pointwise dominated by the corresponding ordinary divisor shadow at zero upper-bound cost. Thus survival is governed by a support-versus-completion-deficit budget, not by t
SR-STR-214	Rectangular product capacity exhaustion and reciprocal CRT completion pullback	rectangular product set divisor capacity reciprocal CRT; primitive pair completion Boolean CRT solvability	The fixed-E moving ordinary-divisor window straightens to a rectangular product set. Pair capacity is controlled by the rectangle size, multiplication has only divisor-many fibers, and the coprime/unitary restriction causes no fixed-power loss, so bare arithmetic capacity is exhausted. Pulling completion back to the primitive pair shows that the remaining Boolean is exactly reciprocal divisor/CRT solvability followed by the residual post-column mask; the total completion deficit splits into reci
SR-STR-215	Seeded/seedless K-free reciprocal divisor-allocation CRT first-moment gate	K-free divisor allocation two CRT first moment; quadratic divisor root first moment primitive rectangle	Explicit homogeneous reciprocal seeds show that reciprocal solvability can have full exponent. Away from that diagonal seed, witnesses normalize to a K-free moving divisor-allocation system retaining two exact CRT congruences. Bounded witness multiplicity makes support at B-power scale equivalent to a single first moment, exposing the theorem species UniformPrimitiveRectangleNestedKFreeQuadraticDivisorRootFirstMoment. The frozen H audit finds no direct off-the-shelf theorem or complete mask-pres
SR-STR-216	Explicit Peyre-Tamagawa constant for the primitive exactly-two two-face ambient height	Peyre Tamagawa constant four-corner toric blowup; two-face Pythagorean ambient Euler product constant	For Y=Bl_4(P^1 x P^1) with the physical anticanonical height D_R, the exactly-two chamber counts satisfy E_q(B) ~ Lambda_E M_q B(log B)^5 and E_2(B) ~ C_E B(log B)^5, where Lambda_E=(1/81920) prod_{p>=3}(1-1/p)^6(1+6/p+1/p^2), C_E=Lambda_E(M_a+M_b+M_c), alpha(Y)=1/2880, beta(Y)=1, and the physical bad-prime factor is tau_2=9/64. The third-face-square degree-two thin subset has zero leading density, so raw and exactly-two leading constants agree.
SR-STR-217	Collective fixed-degree stratum proliferation reverse-count budget	fixed degree rational strata collective proliferation reverse count; moving family count exponent budget B one half	If every fixed physical rational stratum of M-degree d contributes at most B^(2/d+o(1)) while a target active population V(B) has square-root scale B^(1/2), then any explanation by a growing degree-d family necessarily requires N_d(B) >= B^(1/2-2/d-o(1)). In particular d=8 requires B^(1/4-o(1)), d=12 requires B^(1/3-o(1)), and d=16 requires B^(3/8-o(1)). This is a necessary capacity budget, not an existence theorem for such strata or a proof of the square-root law.
SR-STR-218	Fixed-tuple projective all-short lattice refinement and cross-tuple energy quantifier firewall	projective all-short state tuple lattice index product modulus; cross-tuple Hilbert energy quantifier mismatch	After projective root data are fixed, a complete all-short local state tuple is a rank-two projective lattice whose index is the product state modulus, so its centered boundary discrepancy is O(M B^epsilon) on a regular Euclid box and the generic positive q-loss disappears. The Hilbert/Fourier l2 bounds are conditional on a fixed physical support cell and therefore cannot be summed as one globally normalized coefficient vector over all moving modulus tuples; cross-tuple cardinality must remain e
SR-STR-219	Fixed-direction j=1728 fiber compression versus active-direction sparsity barrier	fixed direction j1728 squareclass fiber active direction sparsity; first nonboundary point family specialization active directions	The s6 half-angle cross-square quartic is the fixed-direction j=1728 squareclass quartic up to the fixed class -1, so each primitive direction has only B^o(1) physical partners in the polynomial-height window. Consequently physical edge count and active-direction count have the same power exponent. This fixed-fiber compression, local solvability, and the universal boundary rational anchor do not force a power-sparse set of active directions; a family-level first-nonboundary-point or specializati
SR-STR-220	Higher-cell torus-quotient barrier for shared-squareclass detectors	multicell torus quotient shared squareclass square sieve; three cell four cell detector Fourier fiber identity	The three-cell and four-cell shared-squareclass detectors factor through the same effective two-cell torus quotient, with kernel dimensions one and two respectively. Their Fourier sums satisfy exact fiber identities, so pairwise two-cell savings are not independent and cannot be multiplied. A direct ideal d-cell square sieve gives only relative scale V^(-1/(d+1)), making the higher-cell enlargement no stronger than the established two-cell receiver.
SR-STR-221	Unbalanced short-denominator square-part versus two-cell minimum receiver	short denominator square part two cell minimum receiver; unbalanced denominator support sparsity adjacent coefficient	Canonically orient the reduced-coordinate pair so Q<=S and write Q=b*y^2. Large square part y>=Y gives coordinate-support sparsity D^2/Y, while y<Y forces a large adjacent two-cell coefficient b>=Q/Y^2 and activates the proved b^(-1/3) two-cell saving. The same restricted set is bounded by both mechanisms, so one takes their minimum rather than multiplying correlated savings. The historical one-parameter minimax occurs at Y=B^(1/11), Q=B^(5/11) and yielded the then-current 10/11 whole-family bou
SR-STR-222	Fixed-U canonical-LPF projective Gaussian residue receiver chain	canonical LPF fixed U Gaussian residue prime occupancy; projective Gaussian prime class selected residue centered discrepancy	For one frozen outer U, the canonical-LPF cofactor Q=ell*delta0 is reduced from an elementary mover boundary to an exact principal/centered boundary incidence. The generic prime-action image is B^o(1) and can be frozen at zero power cost; fixed-Q Gaussian fibers have only exponent-zero principal density, so any fixed-power deficit must live in outer-Q support. Split-prime orientations then project to primitive norm-form support; after cofactor-ray reduction the selected projective prime class li
SR-STR-223	Moving genus-five triple gate and compatible paired-small-point interface	moving genus 5 rational points bounded height family; paired small point activation moving fiber product Pythagorean	The Stage14 triple correction has a fixed-base genus-5 curve model, but the physical problem is a moving-base bounded-height family. A finite zero census is not nonexistence. The reflected local character-sieve exceptional residues mark failure of an easy local-solubility proof and can serve as error control; they are not a necessary sparse congruence satisfied by every triple. The theorem-scale obstruction is instead simultaneous compatible activation of the paired small points/lifts in the mov
SR-STR-224	Fixed-R coefficient-cell accumulation and hyperbolic boundary barrier	fixed R hyperbolic boundary arithmetic counting; coefficient cell divisor sum physical diagonal support	After fixing the physical diagonal R, the identity kappa|R makes admissible squarefree kernels divisor-many and removes the prior varying-modulus K entropy. With X_R=R/(delta*C), the physical-weighted dyadic host satisfies T_R <<_epsilon R^epsilon(X_R/K+sqrt(X_R)); summing coefficient cells t=delta*c0*cs*cn with d_4(t) gives T_R^(all cells)(kappa~K) <<_epsilon R^epsilon(R/K+R). The 1/K main-term gain survives, but the hyperbolic square-root boundary accumulates to R^(1+o(1)), so the current obst
SR-STR-225	Signed fixed-U Kummer rectangle/Rayleigh receiver and polar-Schatten firewall	signed Kummer rectangle Rayleigh bound; polar Schatten obstruction arithmetic large sieve; physical selector Kummer TT star	On the fixed-U shared-divisor-fan Kummer packet, the complete projective kernel has square-root complete trace and an exact rank-one Kummer/Mellin expansion, while the physical selector retains correlated canonical-prime, primitive-cover, hyperbola and reconstruction masks. Those masks admit zero-fixed-power support-energy transfer and a B^o(1) family of pairwise-orthogonal comparator rectangles. Passing to the positive polar operator |C_r| is not zero-loss: its Schatten/leverage mass carries a 
